,area,score,tag,GlobalID,iou,date,latin,polygon_id,leafing_predicted,dayYear,year,date_num,isFlowering,isFruiting
42,134.44037943849054,0.986537456512451,4250,14c7509c-1ea2-4d48-953e-cec5424e14b7,0.859486602960641,2018-04-25,Dipteryx oleifera,14c7509c-1ea2-4d48-953e-cec5424e14b7_2018-04-25,70.04163,115,2018,21,,
43,437.5817118274538,0.988269329071045,7927,b64d553c-5249-4054-92c2-17f38034c737,0.857696671901756,2018-04-25,Dipteryx oleifera,b64d553c-5249-4054-92c2-17f38034c737_2018-04-25,14.649415,115,2018,21,,
44,424.34871129823296,0.979302763938904,6058,a366d4f8-2abc-4a52-aefe-20f8466233db,0.855808957010755,2018-04-25,Dipteryx oleifera,a366d4f8-2abc-4a52-aefe-20f8466233db_2018-04-25,79.1861,115,2018,21,,
45,423.56163720657815,0.976901650428772,684,60f88280-ea70-49e3-812f-79915e7c7882,0.845251813333056,2018-04-25,Dipteryx oleifera,60f88280-ea70-49e3-812f-79915e7c7882_2018-04-25,51.79341,115,2018,21,,
46,522.2688528979378,0.977219820022583,7168,d47b3678-9f11-4811-9930-c969df5fac0e,0.837871667407525,2018-04-25,Dipteryx oleifera,d47b3678-9f11-4811-9930-c969df5fac0e_2018-04-25,2.9517205,115,2018,21,,
47,44.23559509292573,0.973388433456421,3811,2ad2483b-7cf3-4505-8ddb-13a30c9c0858,0.835326116519937,2018-04-25,Dipteryx oleifera,2ad2483b-7cf3-4505-8ddb-13a30c9c0858_2018-04-25,98.74722,115,2018,21,,
48,712.691019610944,0.993179798126221,1246,93d06e14-3d23-493c-a0b1-f74fd674eb46,0.823729466438604,2018-04-25,Dipteryx oleifera,93d06e14-3d23-493c-a0b1-f74fd674eb46_2018-04-25,96.799576,115,2018,21,,
49,533.8017733899923,0.982599258422852,7173,a42f8633-4ba9-41af-b907-f44ea6c492af,0.818252916683875,2018-04-25,Dipteryx oleifera,a42f8633-4ba9-41af-b907-f44ea6c492af_2018-04-25,7.142863,115,2018,21,,
50,616.8233641257173,0.982599258422852,7114,a30c93d4-9c1c-461d-8690-be2592f775ff,0.814434374607964,2018-04-25,Dipteryx oleifera,a30c93d4-9c1c-461d-8690-be2592f775ff_2018-04-25,3.8992496,115,2018,21,,
51,286.4167696324414,0.96963095664978,5703,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918,0.777202319722347,2018-04-25,Dipteryx oleifera,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918_2018-04-25,38.127525,115,2018,21,,
52,149.61923023772545,0.963638305664062,6133,d784d585-9aba-47ca-90bb-41760c31fa2e,0.745704079713147,2018-04-25,Dipteryx oleifera,d784d585-9aba-47ca-90bb-41760c31fa2e_2018-04-25,88.82013,115,2018,21,,
53,231.14995030675945,0.979302763938904,5440,bcf59fd0-ef26-40d0-9f77-91800fe1b656,0.716498357511878,2018-04-25,Dipteryx oleifera,bcf59fd0-ef26-40d0-9f77-91800fe1b656_2018-04-25,67.81341,115,2018,21,,
54,199.00990673389143,0.973692893981934,3875,d1d6273f-2936-44b6-8266-ba25f8394aa9,0.711213275118783,2018-04-25,Dipteryx oleifera,d1d6273f-2936-44b6-8266-ba25f8394aa9_2018-04-25,2.1980433,115,2018,21,,
55,60.25534569548677,0.962046325206757,1424,6b6cce67-2b33-4e38-8090-99b53e9c81d7,0.689063323012669,2018-04-25,Dipteryx oleifera,6b6cce67-2b33-4e38-8090-99b53e9c81d7_2018-04-25,87.14286,115,2018,21,,
56,822.8834235592833,0.985058546066284,4186,078e0ab3-42ac-4a64-b96b-09cdf590f024,0.984254646530838,2018-05-23,Dipteryx oleifera,078e0ab3-42ac-4a64-b96b-09cdf590f024_2018-05-23,96.0837,143,2018,49,,
